pplus_low,pplus_high,pminus_low,pminus_high,ot_hybrid_weight
2.24,2.32,0.16,0.24,0.0
2.24,2.32,0.24,0.32,0.0
2.24,2.32,0.32,0.4,0.0
2.24,2.32,0.4,0.48,0.0
2.24,2.32,0.48,0.56,0.0
2.24,2.32,0.56,0.64,0.0
2.24,2.32,0.64,0.72,0.0
2.24,2.32,0.72,0.8,0.0
2.24,2.32,0.8,0.88,0.0
2.24,2.32,0.88,0.96,0.0
2.24,2.32,0.96,1.04,0.0
2.24,2.32,1.04,1.12,0.0
2.24,2.32,1.12,1.2,0.0
2.24,2.32,1.2,1.28,0.0
2.24,2.32,1.28,1.36,0.0
2.24,2.32,1.36,1.44,0.0
2.24,2.32,1.44,1.52,0.0
2.24,2.32,1.52,1.6,0.0
2.24,2.32,1.6,1.68,0.0
2.24,2.32,1.68,1.76,0.0
2.24,2.32,1.76,1.84,0.0
2.24,2.32,1.84,1.92,0.0
2.24,2.32,1.92,2.0,0.0
2.24,2.32,2.0,2.08,0.0
2.24,2.32,2.08,2.16,0.0
2.24,2.32,2.16,2.24,0.0
2.24,2.32,2.24,2.32,0.0
2.24,2.32,2.32,2.4,0.0
2.24,2.32,2.4,2.48,1.0
2.24,2.32,2.48,2.56,1.0
2.24,2.32,2.56,2.64,1.0
2.24,2.32,2.64,2.72,1.0
2.24,2.32,2.72,2.8,1.0
2.24,2.32,2.8,2.88,1.0
2.24,2.32,2.88,2.96,1.0
2.24,2.32,2.96,3.04,1.0
2.24,2.32,3.04,3.12,0.9562750837381937
2.24,2.32,3.12,3.2,1.0
2.24,2.32,3.2,3.28,1.0
2.24,2.32,3.28,3.36,1.0
2.24,2.32,3.36,3.44,0.9747427502338636
2.24,2.32,3.44,3.52,0.9723372978751837
2.24,2.32,3.52,3.6,1.0
2.24,2.32,3.6,3.68,0.972691947902425
2.24,2.32,3.68,3.76,0.9815581985834559
2.24,2.32,3.76,3.84,1.0
2.24,2.32,3.84,3.92,1.0
2.24,2.32,3.92,4.0,1.0
2.24,2.32,4.0,4.08,1.0
2.24,2.32,4.08,4.16,1.0
2.24,2.32,4.16,4.24,1.0
2.24,2.32,4.24,4.32,1.0
2.24,2.32,4.32,4.4,1.0
2.24,2.32,4.4,4.48,1.0
2.24,2.32,4.48,4.56,1.0
2.24,2.32,4.56,4.64,1.0
2.24,2.32,4.64,4.72,1.0
2.24,2.32,4.72,4.8,1.0
2.24,2.32,4.8,4.88,1.0
2.24,2.32,4.88,4.96,1.0
2.24,2.32,4.96,5.04,1.0
2.24,2.32,5.04,5.12,1.0
2.24,2.32,5.12,5.2,1.0
2.24,2.32,5.2,5.28,1.0
2.32,2.4,0.0,0.08,0.0
2.32,2.4,0.08,0.16,0.0
2.32,2.4,0.16,0.24,0.0
2.32,2.4,0.24,0.32,0.0
2.32,2.4,0.32,0.4,0.0
2.32,2.4,0.4,0.48,0.0
2.32,2.4,0.48,0.56,0.0
2.32,2.4,0.56,0.64,0.0
2.32,2.4,0.64,0.72,0.0
2.32,2.4,0.72,0.8,0.0
2.32,2.4,0.8,0.88,0.0
2.32,2.4,0.88,0.96,0.0
2.32,2.4,0.96,1.04,0.0
2.32,2.4,1.04,1.12,0.0
2.32,2.4,1.12,1.2,0.0
2.32,2.4,1.2,1.28,0.0
2.32,2.4,1.28,1.36,0.0
2.32,2.4,1.36,1.44,0.0
2.32,2.4,1.44,1.52,0.0
2.32,2.4,1.52,1.6,0.0
2.32,2.4,1.6,1.68,0.0
2.32,2.4,1.68,1.76,0.0
2.32,2.4,1.76,1.84,0.0
2.32,2.4,1.84,1.92,0.0
2.32,2.4,1.92,2.0,0.0
2.32,2.4,2.0,2.08,0.0
2.32,2.4,2.08,2.16,0.0
2.32,2.4,2.16,2.24,0.0
2.32,2.4,2.24,2.32,0.0
2.32,2.4,2.32,2.4,0.0
2.32,2.4,2.4,2.48,0.0
2.32,2.4,2.48,2.56,1.0
2.32,2.4,2.56,2.64,0.0
2.32,2.4,2.64,2.72,1.0
2.32,2.4,2.72,2.8,1.0
2.32,2.4,2.8,2.88,1.0
2.32,2.4,2.88,2.96,1.0
2.32,2.4,2.96,3.04,1.0
2.32,2.4,3.04,3.12,1.0
2.32,2.4,3.12,3.2,1.0
2.32,2.4,3.2,3.28,0.9999999999999999
2.32,2.4,3.28,3.36,1.0
2.32,2.4,3.36,3.44,1.0
2.32,2.4,3.44,3.52,0.9502071361753309
2.32,2.4,3.52,3.6,0.971662597823359
2.32,2.4,3.6,3.68,0.9494855004677268
2.32,2.4,3.68,3.76,1.0
2.32,2.4,3.76,3.84,1.0
2.32,2.4,3.84,3.92,1.0
2.32,2.4,3.92,4.0,1.0
2.32,2.4,4.0,4.08,1.0
2.32,2.4,4.08,4.16,1.0
2.32,2.4,4.16,4.24,1.0
2.32,2.4,4.24,4.32,1.0
2.32,2.4,4.32,4.4,1.0
2.32,2.4,4.4,4.48,1.0
2.32,2.4,4.48,4.56,1.0
2.32,2.4,4.56,4.64,1.0
2.32,2.4,4.64,4.72,1.0
2.32,2.4,4.72,4.8,1.0
2.32,2.4,4.8,4.88,1.0
2.32,2.4,4.88,4.96,1.0
2.32,2.4,4.96,5.04,1.0
2.32,2.4,5.04,5.12,1.0
2.32,2.4,5.12,5.2,1.0
2.32,2.4,5.2,5.28,1.0
2.4,2.48,0.0,0.08,0.0
2.4,2.48,0.08,0.16,0.0
2.4,2.48,0.16,0.24,0.0
2.4,2.48,0.24,0.32,0.0
2.4,2.48,0.32,0.4,0.0
2.4,2.48,0.4,0.48,0.0
2.4,2.48,0.48,0.56,0.0
2.4,2.48,0.56,0.64,0.0
2.4,2.48,0.64,0.72,0.0
2.4,2.48,0.72,0.8,0.0
2.4,2.48,0.8,0.88,0.0
2.4,2.48,0.88,0.96,0.0
2.4,2.48,0.96,1.04,0.0
2.4,2.48,1.04,1.12,0.0
2.4,2.48,1.12,1.2,0.0
2.4,2.48,1.2,1.28,0.0
2.4,2.48,1.28,1.36,0.0
2.4,2.48,1.36,1.44,0.0
2.4,2.48,1.44,1.52,0.0
2.4,2.48,1.52,1.6,0.0
2.4,2.48,1.6,1.68,0.0
2.4,2.48,1.68,1.76,0.0
2.4,2.48,1.76,1.84,0.0
2.4,2.48,1.84,1.92,0.0
2.4,2.48,1.92,2.0,0.0
2.4,2.48,2.0,2.08,0.0
2.4,2.48,2.08,2.16,0.0
2.4,2.48,2.16,2.24,0.0
2.4,2.48,2.24,2.32,0.0
2.4,2.48,2.32,2.4,0.0
2.4,2.48,2.4,2.48,0.0
2.4,2.48,2.48,2.56,0.0
2.4,2.48,2.56,2.64,1.0
2.4,2.48,2.64,2.72,1.0
2.4,2.48,2.72,2.8,1.0
2.4,2.48,2.8,2.88,1.0
2.4,2.48,2.88,2.96,1.0
2.4,2.48,2.96,3.04,1.0
2.4,2.48,3.04,3.12,1.0
2.4,2.48,3.12,3.2,1.0
2.4,2.48,3.2,3.28,1.0
2.4,2.48,3.28,3.36,1.0
2.4,2.48,3.36,3.44,1.0
2.4,2.48,3.44,3.52,1.0
2.4,2.48,3.52,3.6,1.0
2.4,2.48,3.6,3.68,0.9647929245684157
2.4,2.48,3.68,3.76,1.0
2.4,2.48,3.76,3.84,1.0
2.4,2.48,3.84,3.92,1.0
2.4,2.48,3.92,4.0,1.0
2.4,2.48,4.0,4.08,0.9999999999999999
2.4,2.48,4.08,4.16,1.0
2.4,2.48,4.16,4.24,1.0
2.4,2.48,4.24,4.32,1.0
2.4,2.48,4.32,4.4,1.0
2.4,2.48,4.4,4.48,1.0
2.4,2.48,4.48,4.56,1.0
2.4,2.48,4.56,4.64,1.0
2.4,2.48,4.64,4.72,1.0
2.4,2.48,4.72,4.8,1.0
2.4,2.48,4.8,4.88,1.0
2.4,2.48,4.88,4.96,1.0
2.4,2.48,4.96,5.04,1.0
2.4,2.48,5.04,5.12,1.0
2.4,2.48,5.12,5.2,1.0
2.4,2.48,5.2,5.28,1.0
2.48,2.56,0.0,0.08,0.0
2.48,2.56,0.08,0.16,0.0
2.48,2.56,0.16,0.24,0.0
2.48,2.56,0.24,0.32,0.0
2.48,2.56,0.32,0.4,0.0
2.48,2.56,0.4,0.48,0.0
2.48,2.56,0.48,0.56,0.0
2.48,2.56,0.56,0.64,0.0
2.48,2.56,0.64,0.72,0.0
2.48,2.56,0.72,0.8,0.0
2.48,2.56,0.8,0.88,0.0
2.48,2.56,0.88,0.96,0.0
2.48,2.56,0.96,1.04,0.0
2.48,2.56,1.04,1.12,0.0
2.48,2.56,1.12,1.2,0.0
2.48,2.56,1.2,1.28,0.0
2.48,2.56,1.28,1.36,0.0
2.48,2.56,1.36,1.44,0.0
2.48,2.56,1.44,1.52,0.0
2.48,2.56,1.52,1.6,0.0
2.48,2.56,1.6,1.68,0.0
2.48,2.56,1.68,1.76,0.0
2.48,2.56,1.76,1.84,0.0
2.48,2.56,1.84,1.92,0.0
2.48,2.56,1.92,2.0,0.0
2.48,2.56,2.0,2.08,0.0
2.48,2.56,2.08,2.16,0.0
2.48,2.56,2.16,2.24,0.0
2.48,2.56,2.24,2.32,0.0
2.48,2.56,2.32,2.4,0.0
2.48,2.56,2.4,2.48,0.0
2.48,2.56,2.48,2.56,0.0
2.48,2.56,2.56,2.64,1.0
2.48,2.56,2.64,2.72,0.0
2.48,2.56,2.72,2.8,1.0
2.48,2.56,2.8,2.88,1.0
2.48,2.56,2.88,2.96,1.0
2.48,2.56,2.96,3.04,1.0
2.48,2.56,3.04,3.12,1.0
2.48,2.56,3.12,3.2,1.0
2.48,2.56,3.2,3.28,1.0
2.48,2.56,3.28,3.36,1.0
2.48,2.56,3.36,3.44,1.0
2.48,2.56,3.44,3.52,1.0
2.48,2.56,3.52,3.6,1.0
2.48,2.56,3.6,3.68,1.0
2.48,2.56,3.68,3.76,0.9999999999999999
2.48,2.56,3.76,3.84,1.0
2.48,2.56,3.84,3.92,1.0
2.48,2.56,3.92,4.0,1.0
2.48,2.56,4.0,4.08,1.0
2.48,2.56,4.08,4.16,0.9999999999999999
2.48,2.56,4.16,4.24,1.0
2.48,2.56,4.24,4.32,1.0
2.48,2.56,4.32,4.4,1.0
2.48,2.56,4.4,4.48,1.0
2.48,2.56,4.48,4.56,1.0
2.48,2.56,4.56,4.64,1.0
2.48,2.56,4.64,4.72,1.0
2.48,2.56,4.72,4.8,1.0
2.48,2.56,4.8,4.88,1.0
2.48,2.56,4.88,4.96,1.0
2.48,2.56,4.96,5.04,1.0
2.48,2.56,5.04,5.12,1.0
2.48,2.56,5.12,5.2,1.0
2.48,2.56,5.2,5.28,1.0
2.56,2.64,0.0,0.08,0.0
2.56,2.64,0.08,0.16,0.0
2.56,2.64,0.16,0.24,0.0
2.56,2.64,0.24,0.32,0.0
2.56,2.64,0.32,0.4,0.0
2.56,2.64,0.4,0.48,0.0
2.56,2.64,0.48,0.56,0.0
2.56,2.64,0.56,0.64,0.0
2.56,2.64,0.64,0.72,0.0
2.56,2.64,0.72,0.8,0.0
2.56,2.64,0.8,0.88,0.0
2.56,2.64,0.88,0.96,0.0
2.56,2.64,0.96,1.04,0.0
2.56,2.64,1.04,1.12,0.0
2.56,2.64,1.12,1.2,0.0
2.56,2.64,1.2,1.28,0.0
2.56,2.64,1.28,1.36,0.0
2.56,2.64,1.36,1.44,0.0
2.56,2.64,1.44,1.52,0.0
2.56,2.64,1.52,1.6,0.0
2.56,2.64,1.6,1.68,0.0
2.56,2.64,1.68,1.76,0.0
2.56,2.64,1.76,1.84,0.0
2.56,2.64,1.84,1.92,0.0
2.56,2.64,1.92,2.0,0.0
2.56,2.64,2.0,2.08,0.0
2.56,2.64,2.08,2.16,0.0
2.56,2.64,2.16,2.24,0.0
2.56,2.64,2.24,2.32,0.0
2.56,2.64,2.32,2.4,0.0
2.56,2.64,2.4,2.48,0.0
2.56,2.64,2.48,2.56,0.0
2.56,2.64,2.56,2.64,0.0
2.56,2.64,2.64,2.72,0.0
2.56,2.64,2.72,2.8,0.0
2.56,2.64,2.8,2.88,1.0
2.56,2.64,2.88,2.96,1.0
2.56,2.64,2.96,3.04,1.0
2.56,2.64,3.04,3.12,1.0
2.56,2.64,3.12,3.2,1.0
2.56,2.64,3.2,3.28,1.0
2.56,2.64,3.28,3.36,1.0
2.56,2.64,3.36,3.44,1.0
2.56,2.64,3.44,3.52,1.0
2.56,2.64,3.52,3.6,1.0
2.56,2.64,3.6,3.68,1.0
2.56,2.64,3.68,3.76,1.0
2.56,2.64,3.76,3.84,0.9999999999999999
2.56,2.64,3.84,3.92,1.0
2.56,2.64,3.92,4.0,1.0
2.56,2.64,4.0,4.08,1.0
2.56,2.64,4.08,4.16,1.0
2.56,2.64,4.16,4.24,1.0
2.56,2.64,4.24,4.32,1.0
2.56,2.64,4.32,4.4,1.0
2.56,2.64,4.4,4.48,1.0
2.56,2.64,4.48,4.56,1.0
2.56,2.64,4.56,4.64,1.0
2.56,2.64,4.64,4.72,1.0
2.56,2.64,4.72,4.8,0.9999999999999999
2.56,2.64,4.8,4.88,1.0
2.56,2.64,4.88,4.96,1.0
2.56,2.64,4.96,5.04,1.0
2.56,2.64,5.04,5.12,1.0
2.56,2.64,5.12,5.2,1.0
2.56,2.64,5.2,5.28,1.0
2.64,2.72,0.0,0.08,0.0
2.64,2.72,0.08,0.16,0.0
2.64,2.72,0.16,0.24,0.0
2.64,2.72,0.24,0.32,0.0
2.64,2.72,0.32,0.4,0.0
2.64,2.72,0.4,0.48,0.0
2.64,2.72,0.48,0.56,0.0
2.64,2.72,0.56,0.64,0.0
2.64,2.72,0.64,0.72,0.0
2.64,2.72,0.72,0.8,0.0
2.64,2.72,0.8,0.88,0.0
2.64,2.72,0.88,0.96,0.0
2.64,2.72,0.96,1.04,0.0
2.64,2.72,1.04,1.12,0.0
2.64,2.72,1.12,1.2,0.0
2.64,2.72,1.2,1.28,0.0
2.64,2.72,1.28,1.36,0.0
2.64,2.72,1.36,1.44,0.0
2.64,2.72,1.44,1.52,0.0
2.64,2.72,1.52,1.6,0.0
2.64,2.72,1.6,1.68,0.0
2.64,2.72,1.68,1.76,0.0
2.64,2.72,1.76,1.84,0.0
2.64,2.72,1.84,1.92,0.0
2.64,2.72,1.92,2.0,0.0
2.64,2.72,2.0,2.08,0.0
2.64,2.72,2.08,2.16,0.0
2.64,2.72,2.16,2.24,0.0
2.64,2.72,2.24,2.32,0.0
2.64,2.72,2.32,2.4,0.0
2.64,2.72,2.4,2.48,0.0
2.64,2.72,2.48,2.56,0.0
2.64,2.72,2.56,2.64,0.0
2.64,2.72,2.64,2.72,0.0
2.64,2.72,2.72,2.8,0.0
2.64,2.72,2.8,2.88,0.0
2.64,2.72,2.88,2.96,0.0
2.64,2.72,2.96,3.04,1.0
2.64,2.72,3.04,3.12,1.0
2.64,2.72,3.12,3.2,1.0
2.64,2.72,3.2,3.28,1.0
2.64,2.72,3.28,3.36,1.0
2.64,2.72,3.36,3.44,1.0
2.64,2.72,3.44,3.52,1.0
2.64,2.72,3.52,3.6,1.0
2.64,2.72,3.6,3.68,1.0
2.64,2.72,3.68,3.76,1.0
2.64,2.72,3.76,3.84,1.0
2.64,2.72,3.84,3.92,1.0
2.64,2.72,3.92,4.0,1.0
2.64,2.72,4.0,4.08,1.0
2.64,2.72,4.08,4.16,1.0
2.64,2.72,4.16,4.24,1.0
2.64,2.72,4.24,4.32,1.0
2.64,2.72,4.32,4.4,1.0
2.64,2.72,4.4,4.48,1.0
2.64,2.72,4.48,4.56,1.0
2.64,2.72,4.56,4.64,1.0
2.64,2.72,4.64,4.72,1.0
2.64,2.72,4.72,4.8,1.0
2.64,2.72,4.8,4.88,1.0
2.64,2.72,4.88,4.96,1.0
2.64,2.72,4.96,5.04,1.0
2.64,2.72,5.04,5.12,1.0
2.64,2.72,5.12,5.2,1.0
2.64,2.72,5.2,5.28,1.0
2.72,2.8,0.0,0.08,0.0
2.72,2.8,0.08,0.16,0.0
2.72,2.8,0.16,0.24,0.0
2.72,2.8,0.24,0.32,0.0
2.72,2.8,0.32,0.4,0.0
2.72,2.8,0.4,0.48,0.0
2.72,2.8,0.48,0.56,0.0
2.72,2.8,0.56,0.64,0.0
2.72,2.8,0.64,0.72,0.0
2.72,2.8,0.72,0.8,0.0
2.72,2.8,0.8,0.88,0.0
2.72,2.8,0.88,0.96,0.0
2.72,2.8,0.96,1.04,0.0
2.72,2.8,1.04,1.12,0.0
2.72,2.8,1.12,1.2,0.0
2.72,2.8,1.2,1.28,0.0
2.72,2.8,1.28,1.36,0.0
2.72,2.8,1.36,1.44,0.0
2.72,2.8,1.44,1.52,0.0
2.72,2.8,1.52,1.6,0.0
2.72,2.8,1.6,1.68,0.0
2.72,2.8,1.68,1.76,0.0
2.72,2.8,1.76,1.84,0.0
2.72,2.8,1.84,1.92,0.0
2.72,2.8,1.92,2.0,0.0
2.72,2.8,2.0,2.08,0.0
2.72,2.8,2.08,2.16,0.0
2.72,2.8,2.16,2.24,0.0
2.72,2.8,2.24,2.32,0.0
2.72,2.8,2.32,2.4,0.0
2.72,2.8,2.4,2.48,0.0
2.72,2.8,2.48,2.56,0.0
2.72,2.8,2.56,2.64,0.0
2.72,2.8,2.64,2.72,0.0
2.72,2.8,2.72,2.8,0.0
2.72,2.8,2.8,2.88,0.0
2.72,2.8,2.88,2.96,1.0
2.72,2.8,2.96,3.04,0.0
2.72,2.8,3.04,3.12,1.0
2.72,2.8,3.12,3.2,1.0
2.72,2.8,3.2,3.28,1.0
2.72,2.8,3.28,3.36,1.0
2.72,2.8,3.36,3.44,1.0
2.72,2.8,3.44,3.52,1.0
2.72,2.8,3.52,3.6,1.0
2.72,2.8,3.6,3.68,1.0
2.72,2.8,3.68,3.76,1.0
2.72,2.8,3.76,3.84,1.0
2.72,2.8,3.84,3.92,1.0
2.72,2.8,3.92,4.0,1.0
2.72,2.8,4.0,4.08,1.0
2.72,2.8,4.08,4.16,1.0
2.72,2.8,4.16,4.24,1.0
2.72,2.8,4.24,4.32,1.0
2.72,2.8,4.32,4.4,1.0
2.72,2.8,4.4,4.48,1.0
2.72,2.8,4.48,4.56,1.0
2.72,2.8,4.56,4.64,1.0
2.72,2.8,4.64,4.72,1.0
2.72,2.8,4.72,4.8,1.0
2.72,2.8,4.8,4.88,1.0
2.72,2.8,4.88,4.96,1.0
2.72,2.8,4.96,5.04,1.0
2.72,2.8,5.04,5.12,1.0
2.72,2.8,5.12,5.2,1.0
2.72,2.8,5.2,5.28,1.0
2.8,2.88,0.0,0.08,0.0
2.8,2.88,0.08,0.16,0.0
2.8,2.88,0.16,0.24,0.0
2.8,2.88,0.24,0.32,0.0
2.8,2.88,0.32,0.4,0.0
2.8,2.88,0.4,0.48,0.0
2.8,2.88,0.48,0.56,0.0
2.8,2.88,0.56,0.64,0.0
2.8,2.88,0.64,0.72,0.0
2.8,2.88,0.72,0.8,0.0
2.8,2.88,0.8,0.88,0.0
2.8,2.88,0.88,0.96,0.0
2.8,2.88,0.96,1.04,0.0
2.8,2.88,1.04,1.12,0.0
2.8,2.88,1.12,1.2,0.0
2.8,2.88,1.2,1.28,0.0
2.8,2.88,1.28,1.36,0.0
2.8,2.88,1.36,1.44,0.0
2.8,2.88,1.44,1.52,0.0
2.8,2.88,1.52,1.6,0.0
2.8,2.88,1.6,1.68,0.0
2.8,2.88,1.68,1.76,0.0
2.8,2.88,1.76,1.84,0.0
2.8,2.88,1.84,1.92,0.0
2.8,2.88,1.92,2.0,0.0
2.8,2.88,2.0,2.08,0.0
2.8,2.88,2.08,2.16,0.0
2.8,2.88,2.16,2.24,0.0
2.8,2.88,2.24,2.32,0.0
2.8,2.88,2.32,2.4,0.0
2.8,2.88,2.4,2.48,0.0
2.8,2.88,2.48,2.56,0.0
2.8,2.88,2.56,2.64,0.0
2.8,2.88,2.64,2.72,0.0
2.8,2.88,2.72,2.8,0.0
2.8,2.88,2.8,2.88,0.0
2.8,2.88,2.88,2.96,0.0
2.8,2.88,2.96,3.04,1.0
2.8,2.88,3.04,3.12,1.0
2.8,2.88,3.12,3.2,1.0
2.8,2.88,3.2,3.28,1.0
2.8,2.88,3.28,3.36,0.0
2.8,2.88,3.36,3.44,1.0
2.8,2.88,3.44,3.52,1.0
2.8,2.88,3.52,3.6,1.0
2.8,2.88,3.6,3.68,1.0
2.8,2.88,3.68,3.76,1.0
2.8,2.88,3.76,3.84,1.0
2.8,2.88,3.84,3.92,1.0
2.8,2.88,3.92,4.0,1.0
2.8,2.88,4.0,4.08,1.0
2.8,2.88,4.08,4.16,1.0
2.8,2.88,4.16,4.24,1.0
2.8,2.88,4.24,4.32,1.0
2.8,2.88,4.32,4.4,1.0
2.8,2.88,4.4,4.48,1.0
2.8,2.88,4.48,4.56,1.0
2.8,2.88,4.56,4.64,1.0
2.8,2.88,4.64,4.72,1.0
2.8,2.88,4.72,4.8,1.0
2.8,2.88,4.8,4.88,1.0
2.8,2.88,4.88,4.96,1.0
2.8,2.88,4.96,5.04,1.0000000000000002
2.8,2.88,5.04,5.12,1.0
2.8,2.88,5.12,5.2,1.0
2.8,2.88,5.2,5.28,1.0
2.88,2.96,0.0,0.08,0.0
2.88,2.96,0.08,0.16,0.0
2.88,2.96,0.16,0.24,0.0
2.88,2.96,0.24,0.32,0.0
2.88,2.96,0.32,0.4,0.0
2.88,2.96,0.4,0.48,0.0
2.88,2.96,0.48,0.56,0.0
2.88,2.96,0.56,0.64,0.0
2.88,2.96,0.64,0.72,0.0
2.88,2.96,0.72,0.8,0.0
2.88,2.96,0.8,0.88,0.0
2.88,2.96,0.88,0.96,0.0
2.88,2.96,0.96,1.04,0.0
2.88,2.96,1.04,1.12,0.0
2.88,2.96,1.12,1.2,0.0
2.88,2.96,1.2,1.28,0.0
2.88,2.96,1.28,1.36,0.0
2.88,2.96,1.36,1.44,0.0
2.88,2.96,1.44,1.52,0.0
2.88,2.96,1.52,1.6,0.0
2.88,2.96,1.6,1.68,0.0
2.88,2.96,1.68,1.76,0.0
2.88,2.96,1.76,1.84,0.0
2.88,2.96,1.84,1.92,0.0
2.88,2.96,1.92,2.0,0.0
2.88,2.96,2.0,2.08,0.0
2.88,2.96,2.08,2.16,0.0
2.88,2.96,2.16,2.24,0.0
2.88,2.96,2.24,2.32,0.0
2.88,2.96,2.32,2.4,0.0
2.88,2.96,2.4,2.48,0.0
2.88,2.96,2.48,2.56,0.0
2.88,2.96,2.56,2.64,0.0
2.88,2.96,2.64,2.72,0.0
2.88,2.96,2.72,2.8,0.0
2.88,2.96,2.8,2.88,0.0
2.88,2.96,2.88,2.96,0.0
2.88,2.96,2.96,3.04,0.0
2.88,2.96,3.04,3.12,0.0
2.88,2.96,3.12,3.2,0.0
2.88,2.96,3.2,3.28,0.0
2.88,2.96,3.28,3.36,1.0
2.88,2.96,3.36,3.44,1.0
2.88,2.96,3.44,3.52,1.0
2.88,2.96,3.52,3.6,1.0
2.88,2.96,3.6,3.68,1.0
2.88,2.96,3.68,3.76,1.0
2.88,2.96,3.76,3.84,1.0
2.88,2.96,3.84,3.92,1.0
2.88,2.96,3.92,4.0,1.0
2.88,2.96,4.0,4.08,1.0
2.88,2.96,4.08,4.16,1.0
2.88,2.96,4.16,4.24,1.0
2.88,2.96,4.24,4.32,1.0
2.88,2.96,4.32,4.4,1.0
2.88,2.96,4.4,4.48,1.0
2.88,2.96,4.48,4.56,1.0
2.88,2.96,4.56,4.64,1.0
2.88,2.96,4.64,4.72,1.0
2.88,2.96,4.72,4.8,1.0
2.88,2.96,4.8,4.88,1.0
2.88,2.96,4.88,4.96,1.0
2.88,2.96,4.96,5.04,1.0
2.88,2.96,5.04,5.12,1.0
2.88,2.96,5.12,5.2,1.0
2.88,2.96,5.2,5.28,1.0
